id,tweet,label
5214794707,The woman who rang me up for my cough medicine said she just was getting over the flu and then sneezed. Looks promising...,0
5214407106,My mom (wkng @ flu clinic) is sending more info re:H1N1 vaccine tonite... we are leaning towards getting it.  Feedback re: your decisions?,0
5214120105,@HOZAY88 I just got your text...I am just getting this stupid flu thingy going around...if I feel good...I will be there!!!,1
5882437101,@zameels I'm alright thanks ... getting rid of some flu ... off to Berlin tomorrow to see Rob ... have a great weekend ;-),1
5213545606,"@GraceyJones I've been hugging her most of the day!  Motrin's just reducing fever, not getting rid of it.  And her ped was happy it's flu?",0
5213099212,the flu sucks...i recommend not getting it.,1
5212733014,@endlessprattle Is your workplace really quiet?The hospital was quiet but we're actually getting people with swine flu admitted.Getting bad.,1
5880114206,Going to bed thinking of how much #ihatethestampeders ..... and the flu,1
5879913510,"My Nose is getting blushy red its because of u the huge ""FLU""",1
5879896806,Think the swine flu is getting me back for the t-shirt I designed the other day: http://ow.ly/DTDX,1
5879017514,anthony has the flu. :( im a bit worried....,0
5878991313,"My arm is back to normal after getting the flu shot. For a lil bit, I thought I was going resident evil.",1
5878195711,Parents should not fear intranasal flu vaccine. http://ow.ly/Dqt4,0
5877144408,i thought i was getting over this flu crap but i guess i was wrong now i feel worser than yesterday.....oh and i have to go to work this day,1
5876111301,Discovered the Newton Library today while getting flu shots for Sofie ... now back to the deck!,0
5876040709,Sat next to Napolean Dynamite in line to get flu shot. Gosh! A little boy's only concern is if McDonald's will be open when we're done.,1
5875148800,i found a dead bird in my pool. Should i through it away or call the police for the autopsy? Avian flu? A H1N5?... anyone?,1
4136789004,"Okay, the movie I was at, so many people were coughing. I'm afraid I'm going to catch a flu, then I can't go to the frightdome in 2 weeks :(",1
5871342510,"...meanwhile in the rich western countries, people worry that a flu vaccine is going to harm their kids... *rolleyes* @martinpribble",0
5870927213,"Score! Getting the swine flu shot tmrw for me, tommy and jack..",1
5209862211,@KaraLeigh09 You thinking swine? Or the regular flu? Just spend a day with me at work..im surrounded with sickness.,0
4135450908,I'm thinking I shouldn't have gotten a flu shot nor worked so many hours in the yard just before playing goal in tonight's soccer game......,1
5209815108,Thinks he might be getting teh flu =.=,1
5209732306,got my flu shot. tomorrow getting the h1n1 shot!,1
5209565814,@IAmAvalanche What up bro?  I just got diagnosed with the stomach flu so it's a wrap on getting up today.  I should be cool by the weekend.,1
5209429905,I'M WORRIED ABOUT KILEY. - she’s got serious swine flu. same with my cousin jenny. http://tumblr.com/xl53q1f2f,0
5209378408,"getting Roger's ""flu""",1
5208690813,@TheIncendiary Dude I'm getting sick too. It blows. And my friend who has the swine is only 12...that just ain't fair. Kids shouldnt get flu,1
5208629604,"not feeling well...  I hope I am not getting the flu.  Went home early, and not allowed back for the rest of the week.  work from home then.",1
5870243013,"@miraclelaurie Lucky on the clothing, I don't believe it's so lucky on the lunch. More Bird Flu-y.",1
5870107406,@natasharadmehr  Getting in early to wish you happy birthday for tomorrow and hope the burd flu is getting better! x,0
5868534109,"@innermusic  hi hun, I missed you too, I spent 4 days of hell, with a horrible flu ""/ but now I'm getting better :)",1
5868177200,"RT @latinadivina @Tomtinbender I'm getting the flu. 
It's bad, I'm going to Austin for the concert.that means stay home.lol!",1
5866492907,is going to take a nap before resuming UDS. Does anyone have any tips for getting over the flu? I already have lots of dayquil in me.,1
5865460102,Word from Chas Dorman is Lucic is headed south on a plane after getting over the flu (reason he was held back). http://bit.ly/2IQGkN,0
5206905108,everyone in theatre is getting swine flu :/ doctor's for my smart pills soon,0
4129708105,im getting over this stupid flu and doing hw ok where do u use equations in life and intergers and crap like i dont understand it,1
5205706701,everyone's getting sick...the flu/seasonal cold is going around the office... R you getting the #vaccine  for the #flu or #h1n1?,0
5205575206,"is getting sprung today :) flu neg, but has to start antibx. feeling better & can't wait to get home. thank you Lord!",1
5205453612,in bed bad flu.. my insane schedule has finally caught up with me. getting tons of website/ computer work done,1
5205112313,Steping outside house to go for a lil drive with dad. One small drive for me. One giant drive for getting over the flu.,1
4484878608,Drinking my apple cinnamon thera-flu getting ready to be knocked out. Trying to stay on top of this bug before it grows.,1
5204275808,My daughter has developed the flu so I'm home with her.  I'm thinking of putting on 'Star Wars' so I can make a joke about R2D2H1N1.,0
5859326813,"Three weeks, still coughing but getting better. Nasty flu coupled with Bronchitis.",1
5204048511,Getting sick. Woke up with a sore throat and stuffy nose. I'll take anything but the swine flu!,1
5203879606,"Don't feel great. Wondering if it's swine flu, bird flu or Rockin' Pneumonia/Boogie-Woogie Flu.",1
5857438904,"Got Swine Flu! Feel dreadful. Getting prepared to get back into writing my books, and starting a new ruplican petition. I want a democracy!",1
5203287200,"@herbadmother Not what anxious fathers like to read either. 12 year old son is home sick with ""the flu and a cold"", according to his doc. :p",0
5203000803,No one is in the office because they're all getting flu shots. I'm going to Mexico on Friday and am the only one not getting one. Huh,0
3856794710,everyone has been getting sick. were all getting the swine flu :D haha,0
5850582214,7 Darn Good Reasons You Need Not Fear the Swine Flu: http://sn.im/tartp (via @ChrisCade),0
5849236502,Must be getting over the flu. Just got an erection for the first time in several days. Zombie penis lives!!!,1
5846715906,I think I'm finally getting over this damn flu. ME TOO liv. Me too! #svu #svulive,1
5845998712,@Trina_in_RI I will be ur friend as long as u keep the bird flu to urself!!!!!!,0
5845237909,"@TraceyMmm I think I'll be okay, I'm just getting over this flu bug & it's trying to kill me.  But, I'm winning!",1
5844685800,Sitting with the Twitter bird thinking about swine flu.,1
5201439810,Tessa has the swine flu. Luckily not much worse than a cough and on/off fever.  Getting better!  Time feels weird. Been outta work 2 days.,0
5201362610,"trying to hunt down local flu-shot clinic - wow, it's just not out there yet, is it? makes me nervous, cuz I've gotten flu in early-Nov b4.",1
3845813414,"yeah, so, according to my RA, we are all getting swine flu. Thanks that boost, Anand.",1
5200836607,"Ouch...I'm sore all over, I fear it's the flu. On a brighter note, I now officially luuuurve toastie bags!",1
5200537408,"I am getting worse and worse every minute I can't really even move :/ I could have swine flu :o I have all the symptms, but I'm fighting it",1
3843561013,@chriss_yst I've been so worried about her. Don't think Holly should get Tamiflu as she's been so ill in past.Think I probably had Swine flu,1
5839211205,Getting the stomach flu is a great way to catch up on your vomiting. Thank you to my good friends who bring me my prescription ginger ale.,1
5198251309,Got sick with the swine flu over the weekend.....it was so much fun.....just getting better,1
5838043712,im getting my hair done :] i have swine flu ):,1
5837790609,"@peachy4PM I'm not sure you do, because that's bound to be bird flu. It's all madness. Wish her well from me. R",0
4651102601,I've been on the brink of getting a cold for over a week now. Teetering on the edge of the relegation zone into Division Flu.,1
5197024500,I'm worried about the H1Nword flu.,1
5836176911,feels like i'm getting the flu.,1
5836076806,"I can't believe it, but I think I'm getting sick again. I've had more colds / flu bouts this year than I can ever remember having!",1
5835732112,@jencaseysmith Shut up! Seriously? Hope you're not getting swine flu! Maybe we should go to the hospital then!,0
5834222709,RT @undagroundmilli @KenyaBell Hi Kenya.  I just got over a little flu bug.  Hope you're not getting sick.,1
4649338814,im getting a flu shot tomorrow at work.. its like planning ahead of time to be sick. tminus mmmm 3 days,1
5193513505,Remember a bit back when I joked about getting the swine flu? There is a good chance I (and the whole family) did.  No biggie thankfully.,1
5834067313,@Alyssa_Milano the is good tweetment for me - I think I have the bird flu.,1
5832626803,AMEN RT @fredshadian: 7 Darn Good Reasons You Need Not Fear the Swine Flu: http://sn.im/tartp (via @ChrisCade),0
5193057506,Flu season is getting closer.  Flu shots will be given.  Sore arms go along with the prevention of the flu.,0
5192907200,@Viviana_ No prob. Being sick is awful. Hopefully you are not having an allergic reaction from that flu shot. Are you getting the H1N1 too?,0
5192715610,Getting sick :( I hope im not getting the flu.,1
4351297602,Think I wld get extra credit in my Health policy class for getting arrested trying to get the flu shot?,1
5830880211,I hate getting flu!! My nose's clogged and I can hardly breathe!!..,1
5829283505,"Mom had the Swine Flu recently. She's getting over that, but her COPD is giving her a rough time. Hopefully she can be able to walk & breath",0
4348879100,"@Saramaria I'm just getting over being so sick, I think I had or have the flu :(",1
5192310514,"my daughter has the flu, and I think I'm getting it too. Oh no!",0
5192265303,@daubu But I want it to be swine flu!! That way I don't have to worry about it anymore! Haha thank you. :),1
5192017210,feeling like death... had my swine flu shoots yesterday and now feel worse than ever! wtf! thinking bed sounds perfect right about now.,1
4646151808,got my flu shot ..but getting sick..boo boo!!! ... http://lnk.ms/1M1LL,1
5191775303,"Hopefully it is a virus that will pass quickly! They've ruled out RSV, pneumonia & regular flu. Those are the 3 I was really worried about.",1
5191084204,Maybe getting the swine flu. Neighbor has it. Not scared.,1
5190973602,"@mollytics I vote for ""try to sleep"". I'm convinced that not getting enough rest during past few weeks is part of why I have swine flu now.",1
4644165306,@y0summer uh oh. sickness sucks. it is flu season isn't it? ugh. Texas is great but I'm being lazy and getting fat. lol,1
5828520003,health progressively getting worse. hope i don't have the Mexican Flu!,1
4347695306,RT @PriceDoc Heart patients who catch the flu have more to worry about s http://ow.ly/qPXp <- my 6 yr old sever pulm. valve regurg and RVH,0
5827369804,feels like he is getting the flu.   :(,1
4346136100,@Liejohns please stop saying stuff about the swine flu!!! It's getting old!!! I love you and hope your feeling well!,0
5825225002,"@SuperBadVixen U better take care of urself, go to the doctors...these flu and stuff is getting serious.",0
5824965912,"@Ann_run Hi Ann - thanks for asking! yep, stomach flu, getting a bit better today though. Commuting has been a pain in the *** this week:)",1
5188069404,"I'm getting sick, hope I don't get swine flu.",1
5822355001,It took three weeks but I still could not recover from the shwine flu. We - all the family is ill!!! Damn this is getting boring...,1
5822310400,@shadysamir I have a cold too (or maybe flu) uh oh I am worried about my self! :s,1
5187862602,ugh why dont this flu just go away? I started getting better now its coming back..,1
5187188011,"In other news, I'm really scared of swine flu.",1
4639774310,"So many people are getting the swine flu, a 14 year old girl in my county just dade from it. =(",0
5820330308,@PattiC14 have you heard anything about her husband Ray? He also had swine flu before she caught it. I'm worried :(,0
3724185108,everyone is fighting and screaming and to top it off im sick! im scared that it might b swine flu!,1
5818756209,dammit i hate getting the flu... i wonder if i should get drunk and burn the germs with alcohol... someone needs to prove the theory...,1
5186968402,"@LiLRhody OMG, so sorry to hear that. Was it swine flu? MY oldest is 12, every sniffle she has makes me nervous!",0
5186899213,MY YOUNGSTER CALLED EARLIER. @COLLEGE SICK W/A BAD COLD GETTING TESTESD. I PRAY ITS NOT THE SWINE FLU. SO I WON'T BE ON TWEETIN' TILL I KNO.,0
5817271000,"Had the Swine Flu! :O but better now. Loving Bad Romance Vid @ladygaga :) getting ready for NEW MOON, just like every other teenage girl. ha",1
5185437104,"@Rootsology  Ok,  getting over the flu.",1
5185397405,"@hannajaneprice oh no! How you feeling? I'm just getting over a bout of the flu, not sure if it was the dreaded swine though!!!",1
5184759810,"RT @mercola:AVOID GETTING FLU by NOT smoking. It dries out nasal passages & paralyzes cilia,the small hairs that helps.. http://bit.ly/L53Gx",0
5184372901,215 kids adbsent from my school today 45 went home early and 14 teachers are out. this swine flu thing is really getting out of control!,0
5183982502,"Alright, this flu-like ""bug"" is rocking me again...bones hurt and my internal temp is all mussed up. Getting my eyes away from this..for tv!",1
5183977712,"Life is so flipping unfair.  I'm not even done getting over the swine flu, and I'm coming down with a cold!!! :(",1
5183844708,@Musicsnob7 there was no wait at BG when we went.. of course I paid for it by getting the flu *cough cough*,1
3720343307,Think I'm getting flu. Hurt all over and have sore throat. Boo!,1
5812752001,getting over the flu:(,1
5811780706,"@iEmelem He has a respiratory thing, but no fever. So I'm thinking it's his asthma, not flu. Thanks for the good thoughts.",1
5809221008,@LabelMeBxtchy im scared i may b gettin symptoms of the flu :(,1
5807039210,"@readhead504 Thanks! Yeah, very excited. More excited right now that I'm getting well after the flu. I'm too on prednisone. Yuck.",1
5806488110,"@tenthmuse Oh, and you're probably getting flu bc the vaccine doesn't protect against ALL flu, just one strain (obvs. not the one you got!)",0
5182763013,"i have the swine flu. have had it since thursday. you don't want it. it feels, as i imagine, like death. but i'm getting better now! :-)",1
5743188911,"flu, flu, flu how do you do? Is it swine or is it bird and my dear head why do you hurt? Sage tea overdose. Cheerio",1
5742412911,Setting foot outside for the first time since getting the flu.,1
5181480309,nose swabbing and getting blooddrawn...thank you flu season!,1
5181381002,"Ooooh, I'm thinking riding the bus home wasn't a smart idea in flu season, before vacation, w/o hand sanitizer. Dratted coughing kid! #fb",0
5181381002,"Ooooh, I'm thinking riding the bus home wasn't a smart idea in flu season, before vacation, w/o hand sanitizer. Dratted coughing kid! #fb",0
5181256314,Hey just getting ready to get the flu shot. http://pic.gd/250085,1
5179906511,UNFORTUNATLY I DO HAVE SWINE FLU BUT IM GETTING BETTER XXX,1
4315036105,"Anyone who has flu like symptoms, I'm quarantine'n ya'lls asses! I'm a firm believer in not getting swine flu, or any flu for that fact!",1
5179167100,BIRD FLU SWINE FLU WHAT'S NEXT?,1
4588961512,"Thought I was shaking this flu thing, but now it's back for revenge! Don't worry, I've not yet begun to fight!",1
5179098105,I've been sick 4 a week. Now I'm getting better. I hope it's not a swine flu that the world is trying 2 find the way 2 stop its spread.,1
5178940214,"Got a hideous feeling I'm getting flu. Am self-medicating with dozens of virgin marys, but fear I'm going to need something stronger...",1
5178451909,Girly girl is getting better...darn flu. http://sml.vg/YU0vQB,1
5178355401,Think I'm getting the flu.,1
4585523300,Don't be so afraid of the flu this year.  I caught it in Europe.  Used my Germ Blaster and Germ Shield and everything was fine.,1
5177812113,"not feeling so hot, I hope I am not getting the flu",1
5177687603,I feel a little under the weather today !! I hope I'm not getting the flu ?Or maybe because it's MONDAY !!,1
4314993109,hubby's home w/the flu :-( I'm bringing him groceries and getting the heck outta there! #fb,0
5733735608,getting flu with a million uni projects to do = not fun D:,1
5176835414,I can feel my throat getting scratchy as we SPEAK! Is it flu time? Oh yes... I think it's flu time. O_O,1
5732352405,Thinks he's getting the flu :(,1
5730242414,at home getting over this crappy flu...,1
5729956806,Hoping those I'm praying for with the flu r getting better quick.Thankful for the improvement in Marty Clairmont.,0
5729914705,man i was gonna go to a party but no i had to get sick DAMN!!!!!!!! and i'm scared i might get the swine flu,1
5728815605,I think im getting the flu =(((,1
5725722505,I'm terrified of swine flu. I'm giving elbow fives. Any thoughts?,1
5725346212,is getting over some kind of flu-type thing...,1
4312408511,I'm sick :/ and there's swine flu @ School! I'm scared!,0
5175698310,Hiding from code enforcement. Nap and getting checked out for the pig flu http://myloc.me/1ctf5,1
5175597208,"If anyone is still following me, i an getting a bit better now. Been knocked out with a good dose of the flu.",1
4578427806,"RT @CoachCharrise: OK Now I have the bird. ( Oh No!,It's worse than the swine Flu! Ha! LCW)",1
5175269302,@Janus_DC Pooh on flu! I'm glad he's getting better. Maybe now you and @gatr_girl need to get together at a concert? Heh.,0
5174711313,@woobydooby  I feel bad for he but i agree w/ you. There just seems to be more to the story. I hope ppl aren't afraid to get flu shot now,0
5723077010,watching modern family on hulu.... this show is growing on me...  getting over swine flu or whatever type of flu i have,1
5722748906,Calling for medical advice. Verdict already in though: Tonsillitis (& getting flu treatment just in case).  http://twitpic.com/pk2q0,1
5173776614,is almost flu free today.   Feeling much better and am looking forward to getting back to work.  Never slept so much in 3 days.,1
5173587614,My colds and flu are getting worst.. going to seek medical attention right now.,1
5173240310,@seriouslysteve i think im getting the flu :/,1
5173188810,"In bed with flu today, meditating on God's attributes in Mary's song-Luke 1:46-55. Thought: Replace worry with Worship-creator of universe!",1
5717655907,"It occurs to me that getting a super bad flu bug was some sort of cosmic joke on me for being ""Swine Flu"" on Halloween.",1
5716461906,Swine Flu Fear Syndrome: This post is more or less in direct opposition to Bakhrom’s post on Swine Flu.  .. http://bit.ly/LD9HX,0
5173077903,"Talking with students--still, no one seems to care that they might make other people sick with flu. They are just afraid of missing work.",1
5715817604,Haha! I'd be nervous. RT @bestieverdid: @KOttavio Isn't he afraid of catching the flu from all those kids? Or is Santa magically immune?,1
5715378311,@pinkladyuk they sacked him... Oh no that's just wishful thinking. He's got a touch of flu and doc says no work. Talk about a brucie bonus!,0
5714719405,"@TeachJoanne hon,in any case, if you got it, don't worry, it's just a cold. Symptoms are pretty similar to normal flu, as it's the treatment",0
5714524207,Johnny Bench refused to shake any hands at the MAB show because he said he was worried about swine flu.,0
5714475911,"@AlexAllTimeLow late, but i'm just getting over that flu thing. i hope you feel better!",1
5713457711,"Feeling icky, up all night with stomach pains. Hope I'm not getting the flu.",1
5713314803,I am getting a cold.. hope that it is not that dreaded flu... no time in my  life for that.. will take nasal salt treatments  and vit C,1
5712627512,@MartinJohnson ack did you end up getting the flu?,0
5170777305,Flu is getting worse. Drinking hot lohankuo and eating mommy's macaroni soup. ):,1
5170651101,"got the flu bad, sorry if I'm long getting back to you. Not feeling too good at all.....",1
5170372713,Got the flu after getting the flu shot. Wassup with that?,1
5712567105,getting sick at work suucks. i think i have swine flu. or the black pleague. whichevers worse,1
5711680213,"So, my painful-sounding cough has finally started. IT WOULDN'T BE WENDY-GETTING-THE-FLU WITHOUT THAT. *headdesk*",1
5711418702,@ENinaRothe Yup followed quickly by bronchitis. Still getting over the cough.  Thanks sweetie! It's the flu 2 get this season though. *hugs*,1
5168732301,People are getting flu. And so am I. I'm feeling it right now.. Hope I can survive the flu while keep working *if I really got hit by d flu*,1
5709778914,At a clinical laboratory getting ready for the flu test and blood work...with my developmental psychology book studying for Monday's test.,1
5167818004,"Sub plans complete. Have to go in to school to do some quick prep, then home to take care of my sick boy. Bad fever. Worried it's swine flu.",1
5167279413,worried like n e parent should b. poor conman has the flu. we r watching him round the clock and keeping the medz a ... http://lnk.ms/4BCwq,0
5709428206,Big wedding today and DC tomorrow for 2 days on business...and I feel like I may be getting the stomach flu. Oh no! Any remedies?,1
5709208205,Thinking my day job & home are the same. Waking 1 kid every 2 hrs 2 chk concussion & managing swine flu in other. Catching up on Ellen Show!,0
5166196013,@imjust_sayin sympthoms of the flu!!! this shyt is for the birds *cues bird call*,0
5708121708,@LifeInHeels I'm ok. I had a really bad flu that just kept getting worse and worse so I went to the hospital and they gave me 3 maskings. =),1
5707705011,I'm getting sick of feeling like this now....I'm gonna go out & sneeze and cough all over the 1st person I see...need 2 get rid of this flu!,1
5706666709,Seems Gabor is getting well-prepared for Podcrawl next weekend. RT @gaborelectric: Swine flu jab this morning.,1
5704574209,"@matthewlock thanks!  hopefully it should be okay - the main concern people have is swine flu, but am hoping it will be fine.",0
5704175705,"@CarePathways tough getting H1N1 in FL, but I was able 2 get 1 as medical professional: not my senior clients- 2 more weeks, they say! #Flu",0
5162270002,Mum said it may be swine flu -- I'm getting symptoms in the right order. We'll know by morning.,1
5161232501,Afraid teacup human has the piggy flu.,0
5160758403,thanks all for concern. her mom has her at children's mercy. Temp 102.6 w/motrin. Never got over flu 2 weeks ago. More when I hear more,0
5158250000,@DariusAmore I'm good. Just getting over a mild case of the flu. How are u?,1
5155917602,Getting a sore throat. Hope im not getting sick or worse swine flu.,1
5155447600,"@AF3LMike You feeling better, Mike? I feel for anybody getting flu-like symptoms...",0
5155437003,Damn I'm tired....being lazy just drains me that and getting over pig flu. Hee http://myloc.me/1bIfL,1
5695750111,Still getting over the flu!!!,1
5152020410,Gah getting a chest cold or swine flu,1
5694995804,Not feeling well at all I think Im getting the flu. I hope its not the swine flu. Alot of people are getting!,1
5151835000,"had severe flu this past week, finally getting over it now thank goodness!!",1
5151390600,I am getting over swine flu now. I have had this since Wednesday night. Had 6 tamiflu tablets and I have 4 left. It is getting better now...,1
5150635114,Not getting the H1N1 vaccine can help pass the flu on to people like this: http://is.gd/4B4eG #fb,1
5692723907,"RT @arseylayer: mad cow, bird flu, swine flu...it's bloody FARMAGEDDON",0
5691148112,"So...my youngest niece has Swine Flu! I'm getting all the gory details. Yes, she's fine. Staying at home and taking it easy.",0
5150292010,"@Mernahuana Ohh, still no idea what it is lol. But if it's comparable to swine flu, it's definitely not what I'm getting over!!",0
5149157411,Hubby might have swine flu. Soo scared!!,0
5690768500,"I really don't like getting ""Focus on the Flu"" emails from my work, when all I want is my flu shot. They dropped the ball on this one!",0
4372147007,@neoyiling we had sex on the beach in full view of others :P what's the software called? anyway how's your flu? getting better?,0
5690730307,Hello! Contrary to worry  I have not passed away with swine flu. Still grim but not as grim. Thanks for the #ff's. Hear new Curb is great.,1
5148127804,getting over the flu.,1
5688712807,SO THE TOPIC OF THE DAY WILL BE WHAT DO U GUYS THINK ABOUT THE SWINE FLU SHOT?? AND WILL U BE GETTING URS AND WHY OR WHY NOT?? HIT ME UP,1
5688228910,"RT @naominiles: RT @amyhoy: who would be afraid of it, if it were called ""the bacon flu""? mmm, bacon.",1
5685374508,"RT @mediaeye:1 in 4 people will die from cancer, but 1 in 8,000,000 will die from swine flu. I think I will worry about cancer than a flu!",0
5143703509,Obama declaring the 2009 H1N1 swine flu a national emergency has got me a bit worried...,0
5683024801,think im getting the flu.. ahhh i throw up a litttle.. hopefully it was just something i ate..,1
5681990210,"@heatherjeane I know, its horrible. I was so scared, but as long as your brother gets rest and the antibiotics to help fight the flu he'll",0
5681602204,Getting my h1n1 shot. Cant find seasonal flu shot anywhere! Unbelievable!,1
5678786302,"multi tasking like always--- having a better day, finally getting over the flu.",1
4367051114,"Good morning!  Not a good friday, seems like my flu is getting worst.    It's a good thing I can still socialize without infecting anyone:)",1
5676925911,An added benefit from getting the flu and  sleeping for 48 hours straight? The joy of posting fb and twitter updates at 3:12AM....,1
5676435904,And I'm so wet because of the rain! And my flu is getting worse! Huaaa http://myloc.me/1tMQi,1
